current_npc_index	current_npc_name	old_map	old_xy	original_identity	original_map	original_xy	map_relation	hero_kill_map	hero_kill_xy	match_method	confidence	walkable	overlap_with	apply_status	auto_placement_rule	auto_placement_basis	auto_placement_candidates	identity_source	merchant_snapshot_match	merchant_source_record	target_reason	topology_anchors	warnings	non_position_fields_untouched	historical_audit
262	01Meet_NuMa	41	"{""x"": 126, ""y"": 86}"	01Meet_NuMa	41	"{""x"": 126, ""y"": 86}"	exact	41	"{""x"": 126, ""y"": 86}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 126, ""y"": 86, ""score"": 0, ""anchor"": {""x"": 126, ""y"": 86}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""瓦慈"", ""map"": ""41"", ""x"": 126, ""y"": 86, ""script"": ""01Meet_NuMa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 167, ""y"": 94}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}]"	[]	True	"{""idx"": ""262"", ""name"": ""01Meet_NuMa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(126,86)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
263	02Weapon_Numa	41	"{""x"": 145, ""y"": 82}"	02Weapon_Numa	41	"{""x"": 145, ""y"": 82}"	exact	41	"{""x"": 145, ""y"": 82}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	same-store-cluster	"[""NPC/Entry/Region contains shop type"", ""shop street or same-function region""]"	"[{""x"": 145, ""y"": 82, ""score"": 0, ""anchor"": {""x"": 145, ""y"": 82}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""图木勒"", ""map"": ""41"", ""x"": 145, ""y"": 82, ""script"": ""02Weapon_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 126, ""y"": 86}, {""x"": 145, ""y"": 82}, {""x"": 141, ""y"": 108}, {""x"": 168, ""y"": 125}, {""x"": 168, ""y"": 84}, {""x"": 127, ""y"": 118}, {""x"": 155, ""y"": 105}, {""x"": 141, ""y"": 90}, {""x"": 147, ""y"": 106}, {""x"": 184, ""y"": 136}, {""x"": 148, ""y"": 84}, {""x"": 151, ""y"": 121}]"	[]	True	"{""idx"": ""263"", ""name"": ""02Weapon_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(145,82)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
264	03Armor_Numa	41	"{""x"": 141, ""y"": 108}"	03Armor_Numa	41	"{""x"": 141, ""y"": 108}"	exact	41	"{""x"": 141, ""y"": 108}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	same-store-cluster	"[""NPC/Entry/Region contains shop type"", ""shop street or same-function region""]"	"[{""x"": 141, ""y"": 108, ""score"": 0, ""anchor"": {""x"": 141, ""y"": 108}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""儒帕"", ""map"": ""41"", ""x"": 141, ""y"": 108, ""script"": ""03Armor_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 126, ""y"": 86}, {""x"": 145, ""y"": 82}, {""x"": 141, ""y"": 108}, {""x"": 168, ""y"": 125}, {""x"": 168, ""y"": 84}, {""x"": 127, ""y"": 118}, {""x"": 155, ""y"": 105}, {""x"": 141, ""y"": 90}, {""x"": 147, ""y"": 106}, {""x"": 184, ""y"": 136}, {""x"": 148, ""y"": 84}, {""x"": 151, ""y"": 121}]"	[]	True	"{""idx"": ""264"", ""name"": ""03Armor_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(141,108)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
265	04Potion_Numa	41	"{""x"": 168, ""y"": 125}"	04Potion_Numa	41	"{""x"": 168, ""y"": 125}"	exact	41	"{""x"": 168, ""y"": 125}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	same-store-cluster	"[""NPC/Entry/Region contains shop type"", ""shop street or same-function region""]"	"[{""x"": 168, ""y"": 125, ""score"": 0, ""anchor"": {""x"": 168, ""y"": 125}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""啊莫"", ""map"": ""41"", ""x"": 168, ""y"": 125, ""script"": ""04Potion_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 126, ""y"": 86}, {""x"": 145, ""y"": 82}, {""x"": 141, ""y"": 108}, {""x"": 168, ""y"": 125}, {""x"": 168, ""y"": 84}, {""x"": 127, ""y"": 118}, {""x"": 155, ""y"": 105}, {""x"": 141, ""y"": 90}, {""x"": 147, ""y"": 106}, {""x"": 184, ""y"": 136}, {""x"": 148, ""y"": 84}, {""x"": 151, ""y"": 121}]"	[]	True	"{""idx"": ""265"", ""name"": ""04Potion_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(168,125)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
266	06Inn_Numa	41	"{""x"": 168, ""y"": 84}"	06Inn_Numa	41	"{""x"": 168, ""y"": 84}"	exact	41	"{""x"": 168, ""y"": 84}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	same-store-cluster	"[""NPC/Entry/Region contains shop type"", ""shop street or same-function region""]"	"[{""x"": 168, ""y"": 84, ""score"": 0, ""anchor"": {""x"": 168, ""y"": 84}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""啊勒"", ""map"": ""41"", ""x"": 168, ""y"": 84, ""script"": ""06Inn_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 126, ""y"": 86}, {""x"": 145, ""y"": 82}, {""x"": 141, ""y"": 108}, {""x"": 168, ""y"": 125}, {""x"": 168, ""y"": 84}, {""x"": 127, ""y"": 118}, {""x"": 155, ""y"": 105}, {""x"": 141, ""y"": 90}, {""x"": 147, ""y"": 106}, {""x"": 184, ""y"": 136}, {""x"": 148, ""y"": 84}, {""x"": 151, ""y"": 121}]"	[]	True	"{""idx"": ""266"", ""name"": ""06Inn_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(168,84)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
267	07Grocery_Numa	41	"{""x"": 127, ""y"": 118}"	07Grocery_Numa	41	"{""x"": 127, ""y"": 118}"	exact	41	"{""x"": 127, ""y"": 118}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	same-store-cluster	"[""NPC/Entry/Region contains shop type"", ""shop street or same-function region""]"	"[{""x"": 127, ""y"": 118, ""score"": 0, ""anchor"": {""x"": 127, ""y"": 118}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""肃良佳"", ""map"": ""41"", ""x"": 127, ""y"": 118, ""script"": ""07Grocery_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 126, ""y"": 86}, {""x"": 145, ""y"": 82}, {""x"": 141, ""y"": 108}, {""x"": 168, ""y"": 125}, {""x"": 168, ""y"": 84}, {""x"": 127, ""y"": 118}, {""x"": 155, ""y"": 105}, {""x"": 141, ""y"": 90}, {""x"": 147, ""y"": 106}, {""x"": 184, ""y"": 136}, {""x"": 148, ""y"": 84}, {""x"": 151, ""y"": 121}]"	[]	True	"{""idx"": ""267"", ""name"": ""07Grocery_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(127,118)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
268	08Accessory_Numa	41	"{""x"": 155, ""y"": 105}"	08Accessory_Numa	41	"{""x"": 155, ""y"": 105}"	exact	41	"{""x"": 155, ""y"": 105}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	same-store-cluster	"[""NPC/Entry/Region contains shop type"", ""shop street or same-function region""]"	"[{""x"": 155, ""y"": 105, ""score"": 0, ""anchor"": {""x"": 155, ""y"": 105}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""羽霞"", ""map"": ""41"", ""x"": 155, ""y"": 105, ""script"": ""08Accessory_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 126, ""y"": 86}, {""x"": 145, ""y"": 82}, {""x"": 141, ""y"": 108}, {""x"": 168, ""y"": 125}, {""x"": 168, ""y"": 84}, {""x"": 127, ""y"": 118}, {""x"": 155, ""y"": 105}, {""x"": 141, ""y"": 90}, {""x"": 147, ""y"": 106}, {""x"": 184, ""y"": 136}, {""x"": 148, ""y"": 84}, {""x"": 151, ""y"": 121}]"	[]	True	"{""idx"": ""268"", ""name"": ""08Accessory_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(155,105)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
269	10Material_Numa	41	"{""x"": 141, ""y"": 90}"	10Material_Numa	41	"{""x"": 141, ""y"": 90}"	exact	41	"{""x"": 141, ""y"": 90}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	same-store-cluster	"[""NPC/Entry/Region contains shop type"", ""shop street or same-function region""]"	"[{""x"": 141, ""y"": 90, ""score"": 0, ""anchor"": {""x"": 141, ""y"": 90}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""禹老"", ""map"": ""41"", ""x"": 141, ""y"": 90, ""script"": ""10Material_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 126, ""y"": 86}, {""x"": 145, ""y"": 82}, {""x"": 141, ""y"": 108}, {""x"": 168, ""y"": 125}, {""x"": 168, ""y"": 84}, {""x"": 127, ""y"": 118}, {""x"": 155, ""y"": 105}, {""x"": 141, ""y"": 90}, {""x"": 147, ""y"": 106}, {""x"": 184, ""y"": 136}, {""x"": 148, ""y"": 84}, {""x"": 151, ""y"": 121}]"	[]	True	"{""idx"": ""269"", ""name"": ""10Material_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(141,90)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
270	09HorseMarket_Numa	41	"{""x"": 147, ""y"": 106}"	09HorseMarket_Numa	41	"{""x"": 147, ""y"": 106}"	exact	41	"{""x"": 147, ""y"": 106}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 147, ""y"": 106, ""score"": 0, ""anchor"": {""x"": 147, ""y"": 106}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""牢牲"", ""map"": ""41"", ""x"": 147, ""y"": 106, ""script"": ""09HorseMarket_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 167, ""y"": 94}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}]"	[]	True	"{""idx"": ""270"", ""name"": ""09HorseMarket_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(147,106)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
271	13Move_Numa	41	"{""x"": 184, ""y"": 136}"	13Move_Numa	41	"{""x"": 184, ""y"": 136}"	exact	41	"{""x"": 184, ""y"": 136}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-entrance-teleporter	"[""NPC/Entry/Region contains movement/entrance type"", ""town entrance, route gate, or teleport cluster""]"	"[{""x"": 184, ""y"": 136, ""score"": 0, ""anchor"": {""x"": 184, ""y"": 136}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""六面神石"", ""map"": ""41"", ""x"": 184, ""y"": 136, ""script"": ""13Move_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 380, ""y"": 345}, {""x"": 381, ""y"": 346}, {""x"": 382, ""y"": 347}, {""x"": 383, ""y"": 348}, {""x"": 381, ""y"": 345}, {""x"": 382, ""y"": 346}, {""x"": 383, ""y"": 347}, {""x"": 384, ""y"": 348}, {""x"": 385, ""y"": 349}, {""x"": 33, ""y"": 137}, {""x"": 32, ""y"": 138}, {""x"": 31, ""y"": 139}, {""x"": 30, ""y"": 140}, {""x"": 29, ""y"": 141}, {""x"": 34, ""y"": 137}, {""x"": 33, ""y"": 138}, {""x"": 32, ""y"": 139}, {""x"": 31, ""y"": 140}, {""x"": 30, ""y"": 141}]"	[]	True	"{""idx"": ""271"", ""name"": ""13Move_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(184,136)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
272	17NuMaSahaka_Numa	41	"{""x"": 148, ""y"": 84}"	17NuMaSahaka_Numa	41	"{""x"": 148, ""y"": 84}"	exact	41	"{""x"": 148, ""y"": 84}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 148, ""y"": 84, ""score"": 0, ""anchor"": {""x"": 148, ""y"": 84}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""夏柯"", ""map"": ""41"", ""x"": 148, ""y"": 84, ""script"": ""17NuMaSahaka_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 167, ""y"": 94}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}]"	[]	True	"{""idx"": ""272"", ""name"": ""17NuMaSahaka_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(148,84)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
273	17Zaha_Numa	41	"{""x"": 151, ""y"": 121}"	17Zaha_Numa	41	"{""x"": 151, ""y"": 121}"	exact	41	"{""x"": 151, ""y"": 121}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 151, ""y"": 121, ""score"": 0, ""anchor"": {""x"": 151, ""y"": 121}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""紫霞神女"", ""map"": ""41"", ""x"": 151, ""y"": 121, ""script"": ""17Zaha_Numa""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 167, ""y"": 94}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}, {""x"": 285, ""y"": 105}, {""x"": 110, ""y"": 280}, {""x"": 285, ""y"": 280}]"	[]	True	"{""idx"": ""273"", ""name"": ""17Zaha_Numa"", ""method"": ""A-精确(已在位)"", ""old"": ""41(151,121)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
274	20Gmatch	02	"{""x"": 254, ""y"": 227}"	20Gmatch	02	"{""x"": 254, ""y"": 227}"	exact	02	"{""x"": 254, ""y"": 227}"	exact-script-name	medium	"{""old"": ""pass"", ""target"": ""pass""}"	[]	dry-run	town-safezone-extra	"[""no direct Merchant anchor; preserve business category"", ""safe-zone independent walkable point""]"	"[{""x"": 254, ""y"": 227, ""score"": 0, ""anchor"": {""x"": 254, ""y"": 227}, ""separation"": 0}]"	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	True	"{""name"": ""云中子"", ""map"": ""02"", ""x"": 254, ""y"": 227, ""script"": ""20Gmatch""}"	Merchant snapshot exact script/map coordinate	"[{""x"": 265, ""y"": 207}, {""x"": 247, ""y"": 199}, {""x"": 50, ""y"": 150}, {""x"": 50, ""y"": 250}, {""x"": 150, ""y"": 150}, {""x"": 150, ""y"": 250}, {""x"": 150, ""y"": 350}, {""x"": 150, ""y"": 550}, {""x"": 250, ""y"": 50}, {""x"": 250, ""y"": 150}, {""x"": 250, ""y"": 250}, {""x"": 250, ""y"": 350}, {""x"": 250, ""y"": 450}, {""x"": 250, ""y"": 550}, {""x"": 350, ""y"": 50}, {""x"": 350, ""y"": 150}, {""x"": 350, ""y"": 450}, {""x"": 350, ""y"": 550}, {""x"": 450, ""y"": 50}, {""x"": 450, ""y"": 150}]"	[]	True	"{""idx"": ""274"", ""name"": ""20Gmatch"", ""method"": ""A-精确(已在位)"", ""old"": ""02(254,227)"", ""new"": ""-"", ""note"": ""Mud3,无需改动"", ""source"": ""-"", ""remark"": """"}"
275	Hexa Holy Stone	3	"{""x"": 222, ""y"": 119}"		3	"{""x"": 222, ""y"": 119}"	replacement	3	"{""x"": 317, ""y"": 263}"	pending	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	town-entrance-teleporter	"[""NPC/Entry/Region contains movement/entrance type"", ""town entrance, route gate, or teleport cluster""]"	"[{""x"": 317, ""y"": 263, ""score"": -7.8, ""anchor"": {""x"": 317, ""y"": 263}, ""separation"": 219}, {""x"": 44, ""y"": 29, ""score"": -7.8, ""anchor"": {""x"": 44, ""y"": 29}, ""separation"": 199}, {""x"": 227, ""y"": 322, ""score"": -7.8, ""anchor"": {""x"": 227, ""y"": 322}, ""separation"": 188}]"	NpcMover/audit-report.md	False		walkable topology candidate; manual review required	"[{""x"": 51, ""y"": 221}, {""x"": 51, ""y"": 221}, {""x"": 62, ""y"": 219}, {""x"": 24, ""y"": 107}, {""x"": 44, ""y"": 29}, {""x"": 326, ""y"": 37}, {""x"": 333, ""y"": 202}, {""x"": 317, ""y"": 263}, {""x"": 227, ""y"": 322}, {""x"": 222, ""y"": 119}, {""x"": 222, ""y"": 119}, {""x"": 222, ""y"": 159}, {""x"": 294, ""y"": 539}, {""x"": 49, ""y"": 566}, {""x"": 71, ""y"": 140}, {""x"": 349, ""y"": 42}, {""x"": 349, ""y"": 42}, {""x"": 349, ""y"": 42}, {""x"": 349, ""y"": 42}, {""x"": 349, ""y"": 38}]"	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""275"", ""name"": ""Hexa Holy Stone"", ""method"": ""S-沙巴克(不动)"", ""old"": ""3(222,119)"", ""new"": ""-"", ""note"": ""Z版地图,位置正确"", ""source"": ""-"", ""remark"": """"}"
276	Maddox	3	"{""x"": 208, ""y"": 153}"		3	"{""x"": 208, ""y"": 153}"	replacement	3	"{""x"": 212, ""y"": 129}"	pending	low	"{""old"": ""pass"", ""target"": ""pass""}"	[]	pending-review	same-store-cluster	"[""NPC/Entry/Region contains shop type"", ""shop street or same-function region""]"	"[{""x"": 212, ""y"": 129, ""score"": -7.8, ""anchor"": {""x"": 212, ""y"": 129}, ""separation"": 20}, {""x"": 211, ""y"": 129, ""score"": -6.8, ""anchor"": {""x"": 212, ""y"": 129}, ""separation"": 19}, {""x"": 212, ""y"": 128, ""score"": -6.8, ""anchor"": {""x"": 212, ""y"": 129}, ""separation"": 19}]"	NpcMover/audit-report.md	False		walkable topology candidate; manual review required	"[{""x"": 209, ""y"": 91}, {""x"": 235, ""y"": 115}, {""x"": 239, ""y"": 120}, {""x"": 211, ""y"": 148}, {""x"": 206, ""y"": 154}, {""x"": 203, ""y"": 103}, {""x"": 212, ""y"": 129}]"	"[""map relation does not permit blind original-coordinate reuse""]"	True	"{""idx"": ""276"", ""name"": ""Maddox"", ""method"": ""S-沙巴克(不动)"", ""old"": ""3(208,153)"", ""new"": ""-"", ""note"": ""Z版地图,位置正确"", ""source"": ""-"", ""remark"": """"}"
